airtime,selected_mcs,txgain,pm_power
1.0,9,48,13.72738267
1.0,14,48,14.253116
1.0,18,48,14.56923067
1.0,23,48,14.96774133
1.0,0,48,13.57469333
1.0,5,48,13.65249467
1.0,9,48,13.77538133
1.0,14,48,14.35488133
1.0,18,48,14.44526267
1.0,23,48,15.08074
1.0,0,48,13.615
1.0,5,48,13.60136933
1.0,9,48,13.995388
1.0,14,48,14.38125467
1.0,18,48,14.59537467
1.0,23,48,15.20768267
1.0,0,48,13.673952
1.0,5,48,13.77182667
1.0,9,48,14.04658933
1.0,14,48,14.55559333
1.0,18,48,14.63982133
1.0,23,48,15.38213467
1.0,0,48,13.82404133
1.0,5,48,13.83129067
1.0,9,48,14.17624133
1.0,14,48,14.50985467
1.0,18,48,14.83360933
1.0,23,48,15.477688
1.0,0,48,13.85301733
1.0,5,48,14.04608133
1.0,9,48,14.31727333
1.0,14,48,14.57227733
1.0,18,48,14.99462933
1.0,23,48,15.671388
1.0,0,43,13.376452
1.0,5,43,13.65967067
1.0,9,43,13.84784267
1.0,14,43,14.16871733
1.0,18,43,14.54222
1.0,23,43,15.06861867
1.0,0,43,13.47520667
1.0,5,43,13.70238667
1.0,9,43,13.74374667
1.0,14,43,14.36704533
1.0,18,43,14.504128
1.0,23,43,15.05920267
1.0,0,43,13.63136133
1.0,5,43,13.60860133
1.0,9,43,13.98461867
1.0,14,43,14.315668
1.0,18,43,14.654688
1.0,23,43,15.26553333
1.0,0,43,13.561036
1.0,5,43,13.87682133
1.0,9,43,14.05212933
1.0,14,43,14.40939867
1.0,18,43,14.76483733
1.0,23,43,15.25324267
1.0,0,43,13.68327733
1.0,5,43,14.01562133
1.0,9,43,14.06001467
1.0,14,43,14.59318133
1.0,18,43,14.88734533
1.0,23,43,15.34856
1.0,0,43,13.898008
1.0,5,43,14.07322
1.0,9,43,14.18808933
1.0,14,43,14.76409867
1.0,18,43,14.988268
1.0,23,43,15.73345733
1.0,0,38,13.424464
1.0,5,38,13.60659867
1.0,9,38,13.91625867
1.0,14,38,14.13640267
1.0,18,38,14.55574933
1.0,23,38,15.19777067
1.0,0,38,13.47672133
1.0,5,38,13.789208
1.0,9,38,13.75744267
1.0,14,38,14.39283333
1.0,18,38,14.569036
1.0,23,38,15.12991467
1.0,0,38,13.66683067
1.0,5,38,13.708284
1.0,9,38,14.04781467
1.0,14,38,14.362972
1.0,18,38,14.68165333
1.0,23,38,15.217148
1.0,0,38,13.67502667
1.0,5,38,13.88943467
1.0,9,38,13.992616
1.0,14,38,14.56684667
1.0,18,38,14.59235867
1.0,23,38,15.32666933
1.0,0,38,13.893536
1.0,5,38,13.8619
1.0,9,38,15.37414667
1.0,14,38,14.63035867
1.0,18,38,14.81962
1.0,23,38,15.454732
1.0,0,38,15.09747867
1.0,5,38,14.181756
1.0,9,38,14.14982933
1.0,14,38,14.76493467
1.0,18,38,14.96758
1.0,23,38,15.703908
1.0,0,37,13.34434667
1.0,5,37,13.69919067
1.0,9,37,13.831012
1.0,14,37,14.20925733
1.0,18,37,14.59513867
1.0,23,37,15.09144533
1.0,0,37,13.5428
1.0,5,37,13.69820667
1.0,9,37,13.91763067
1.0,14,37,14.424428
1.0,18,37,14.50362667
1.0,23,37,15.16890667
1.0,0,37,13.65218267
1.0,5,37,13.61192667
1.0,9,37,14.054828
1.0,14,37,14.39485333
1.0,18,37,14.591468
1.0,23,37,15.272744
1.0,0,37,13.56614267
1.0,5,37,13.90295467
1.0,9,37,14.464516
1.0,14,37,15.09669067
1.0,18,37,14.798936
1.0,23,37,15.38475067
1.0,0,37,13.801804
1.0,5,37,14.95289067
1.0,9,37,14.233128
1.0,14,37,16.48067733
1.0,18,37,14.97234933
1.0,23,37,15.543964
1.0,0,37,13.928608
1.0,5,37,13.91175867
1.0,9,37,14.31545467
1.0,14,37,14.72750533
1.0,18,37,14.90782667
1.0,23,37,15.830564
1.0,0,36,13.35664667
1.0,5,36,13.67164267
1.0,9,36,13.90370533
1.0,14,36,14.17224
1.0,18,36,14.53987333
1.0,23,36,15.165448
1.0,0,36,13.47235867
1.0,5,36,13.74229333
1.0,9,36,13.72908
1.0,14,36,14.33584533
1.0,18,36,14.56058
1.0,23,36,15.14729867
1.0,0,36,13.648312
1.0,5,36,13.65362267
1.0,9,36,13.91455067
1.0,14,36,14.46231067
1.0,18,36,14.48288133
1.0,23,36,15.36300133
1.0,0,36,13.72307333
1.0,5,36,13.69485867
1.0,9,36,14.07292
1.0,14,36,14.45996667
1.0,18,36,14.603316
1.0,23,36,15.46253733
1.0,0,36,13.80988133
1.0,5,36,13.90439067
1.0,9,36,14.26122667
1.0,14,36,14.56290933
1.0,18,36,14.82696
1.0,23,36,15.71323733
1.0,0,36,13.831748
1.0,5,36,14.08847333
1.0,9,36,14.26000133
1.0,14,36,14.58920533
1.0,18,36,14.96519067
1.0,23,36,15.87446667
1.0,0,35,13.49872
1.0,5,35,13.53343467
1.0,9,35,13.817372
1.0,14,35,14.330524
1.0,18,35,14.42486
1.0,23,35,15.37210267
1.0,0,35,13.58638133
1.0,5,35,13.678332
1.0,9,35,13.98320933
1.0,14,35,14.311808
1.0,18,35,14.57587333
1.0,23,35,15.41580267
1.0,0,35,13.549944
1.0,5,35,13.77882267
1.0,9,35,14.01466
1.0,14,35,14.28618133
1.0,18,35,14.71351467
1.0,23,35,15.538736
1.0,0,35,13.624788
1.0,5,35,13.91149733
1.0,9,35,13.93220667
1.0,14,35,14.51940667
1.0,18,35,14.67118933
1.0,23,35,15.60514933
1.0,0,35,13.832852
1.0,5,35,13.92471733
1.0,9,35,14.11338533
1.0,14,35,14.649568
1.0,18,35,14.75738133
1.0,23,35,15.88413467
1.0,0,35,13.916572
1.0,5,35,13.88798533
1.0,9,35,14.32071867
1.0,14,35,14.813988
1.0,18,35,14.87661733
1.0,23,35,16.07873867
1.0,0,34,13.31825067
1.0,5,34,13.70374933
1.0,9,34,13.82798133
1.0,14,34,14.13942533
1.0,18,34,14.58209333
1.0,23,34,15.1904
1.0,0,34,13.29681333
1.0,5,34,13.35955867
1.0,9,34,13.62348267
1.0,14,34,14.17856533
1.0,18,34,14.26451733
1.0,23,34,15.41376133
1.0,0,34,13.37343867
1.0,5,34,13.38145067
1.0,9,34,13.75414267
1.0,14,34,14.18499733
1.0,18,34,14.293212
1.0,23,34,15.499128
1.0,0,34,13.47712533
1.0,5,34,13.46231333
1.0,9,34,13.82775333
1.0,14,34,14.29319467
1.0,18,34,14.33522933
1.0,23,34,15.658136
1.0,0,34,13.58330267
1.0,5,34,13.59759867
1.0,9,34,13.99535067
1.0,14,34,14.26182933
1.0,18,34,14.57930667
1.0,23,34,15.880124
1.0,0,34,13.440528
1.0,5,34,13.72080133
1.0,9,34,13.744048
1.0,14,34,14.41019067
1.0,18,34,14.62125867
1.0,23,34,15.74778267
1.0,0,33,13.48140667
1.0,5,33,13.54128933
1.0,9,33,13.88728
1.0,14,33,14.242948
1.0,18,33,14.61716933
1.0,23,33,15.96848933
1.0,0,33,13.52029867
1.0,5,33,13.62549733
1.0,9,33,13.97275733
1.0,14,33,14.29463467
1.0,18,33,14.66312667
1.0,23,33,16.09392267
1.0,0,33,13.617304
1.0,5,33,13.67263333
1.0,9,33,14.03004533
1.0,14,33,14.43043333
1.0,18,33,14.68927333
1.0,23,33,16.15516
1.0,0,33,13.75616933
1.0,5,33,13.75391733
1.0,9,33,14.128024
1.0,14,33,14.453056
1.0,18,33,14.90199067
1.0,23,33,16.145928
1.0,0,33,13.83915067
1.0,5,33,13.84514133
1.0,9,33,14.10790133
1.0,14,33,14.675784
1.0,18,33,14.884996
1.0,23,33,16.33227867
1.0,0,33,13.94405067
1.0,5,33,14.03203467
1.0,9,33,14.21728
1.0,14,33,14.80944667
1.0,18,33,15.10686
1.0,23,33,16.51227867
1.0,0,32,13.87399333
1.0,5,32,14.12590933
1.0,9,32,13.868028
1.0,14,32,14.34770267
1.0,18,32,14.76361467
1.0,0,32,13.33926133
1.0,5,32,13.32233867
1.0,9,32,13.68420667
1.0,14,32,14.141292
1.0,18,32,14.493396
1.0,0,32,13.21472
1.0,5,32,13.536896
1.0,9,32,13.59621333
1.0,14,32,14.20600933
1.0,18,32,14.52069467
1.0,0,32,13.468864
1.0,5,32,13.50492133
1.0,9,32,13.87761467
1.0,14,32,14.22195467
1.0,18,32,14.79301067
1.0,0,32,13.43545333
1.0,5,32,13.66466667
1.0,9,32,13.740508
1.0,14,32,14.36089467
1.0,18,32,14.93103733
1.0,0,32,13.458912
1.0,5,32,13.53827333
1.0,9,32,13.91751333
1.0,14,32,14.453772
1.0,18,32,14.83189067
1.0,0,31,13.49513067
1.0,5,31,13.59412533
1.0,9,31,13.90120533
1.0,14,31,14.41582267
1.0,18,31,14.525336
1.0,0,31,13.34100533
1.0,5,31,13.51265733
1.0,9,31,13.52645733
1.0,14,31,14.18258267
1.0,18,31,14.656668
1.0,0,31,13.25980267
1.0,5,31,13.57530133
1.0,9,31,13.64738133
1.0,14,31,14.199736
1.0,18,31,14.76849333
1.0,0,31,13.39425067
1.0,5,31,13.446376
1.0,9,31,13.85722
1.0,14,31,14.30880267
1.0,18,31,14.684732
1.0,0,31,13.57119467
1.0,5,31,13.60505733
1.0,9,31,13.940804
1.0,14,31,14.34186133
1.0,18,31,14.98967333
1.0,0,31,13.45615067
1.0,5,31,13.64793067
1.0,9,31,13.92428667
1.0,14,31,14.333764
1.0,18,31,15.02086933
1.0,0,30,13.48556
1.0,5,30,13.67484933
1.0,9,30,13.98161867
1.0,14,30,14.45991467
1.0,18,30,15.021496
1.0,0,30,13.57392933
1.0,5,30,13.55734133
1.0,9,30,14.04710933
1.0,14,30,14.62513467
1.0,18,30,15.078428
1.0,0,30,13.70244
1.0,5,30,13.68376533
1.0,9,30,14.04648133
1.0,14,30,14.62701867
1.0,18,30,15.175728
1.0,0,30,13.781632
1.0,5,30,13.76949067
1.0,9,30,14.19286533
1.0,14,30,14.75604533
1.0,18,30,15.28312667
1.0,0,30,13.88133333
1.0,5,30,14.07639733
1.0,9,30,14.121528
1.0,14,30,14.84772533
1.0,18,30,15.61681733
1.0,0,30,13.92423867
1.0,5,30,14.09988
1.0,9,30,14.35079733
1.0,14,30,14.858584
1.0,18,30,15.81202133
1.0,0,29,13.481168
1.0,5,29,13.56585067
1.0,9,29,13.851732
1.0,14,29,14.41487333
1.0,18,29,15.66727333
1.0,0,29,13.551688
1.0,5,29,13.59073733
1.0,9,29,14.02812267
1.0,14,29,14.46246933
1.0,18,29,16.5764
1.0,0,29,13.801052
1.0,5,29,13.78667867
1.0,9,29,13.84725467
1.0,14,29,14.55827067
1.0,18,29,15.83010133
1.0,0,29,13.71898
1.0,5,29,13.94993467
1.0,9,29,14.896156
1.0,14,29,14.760256
1.0,18,29,15.94324
1.0,0,29,13.85185867
1.0,5,29,13.852644
1.0,9,29,14.18181067
1.0,14,29,14.88085733
1.0,18,29,16.04599067
1.0,0,29,13.97302133
1.0,5,29,14.00228667
1.0,9,29,14.316032
1.0,14,29,14.98542933
1.0,18,29,16.116908
1.0,0,28,13.446084
1.0,5,28,13.65242533
1.0,9,28,13.879656
1.0,14,28,14.45613333
1.0,0,28,13.26537333
1.0,5,28,13.37587733
1.0,9,28,13.61568667
1.0,14,28,14.34066133
1.0,0,28,13.38506267
1.0,5,28,13.404144
1.0,9,28,13.798464
1.0,14,28,14.45425867
1.0,0,28,13.44753467
1.0,5,28,13.47190933
1.0,9,28,13.80927867
1.0,14,28,14.543036
1.0,0,28,13.590516
1.0,5,28,13.577524
1.0,9,28,14.939332
1.0,14,28,14.75481733
1.0,0,28,13.53135333
1.0,5,28,13.64109333
1.0,9,28,13.94525067
1.0,14,28,14.62754
1.0,0,27,13.37276933
1.0,5,27,13.69399867
1.0,9,27,13.91628933
1.0,14,27,14.56910533
1.0,0,27,13.53610267
1.0,5,27,13.71967867
1.0,9,27,13.76365467
1.0,14,27,14.70662667
1.0,0,27,13.648888
1.0,5,27,13.68339333
1.0,9,27,14.03089867
1.0,14,27,14.864304
1.0,0,27,13.549368
1.0,5,27,13.8373
1.0,9,27,13.98031333
1.0,14,27,14.89070933
1.0,0,27,13.82767867
1.0,5,27,13.92577067
1.0,9,27,14.23123067
1.0,14,27,15.15736533
1.0,0,27,13.86102267
1.0,5,27,14.12803467
1.0,9,27,14.252896
1.0,14,27,15.25758533
1.0,0,26,13.527584
1.0,5,26,13.62094133
1.0,9,26,13.87564533
1.0,14,26,15.04884133
1.0,0,26,13.56788533
1.0,5,26,13.58878267
1.0,9,26,14.026332
1.0,14,26,15.16007467
1.0,0,26,13.56018
1.0,5,26,13.72795067
1.0,9,26,14.05186533
1.0,14,26,15.16534
1.0,0,26,13.69714533
1.0,5,26,13.740092
1.0,9,26,14.14079467
1.0,14,26,15.40385067
1.0,0,26,13.71091067
1.0,5,26,14.03921467
1.0,9,26,14.18848667
1.0,14,26,16.168528
1.0,0,26,14.26706533
1.0,5,26,14.105972
1.0,9,26,14.34135067
1.0,14,26,15.66676667
1.0,0,25,13.46721867
1.0,5,25,13.52380267
1.0,9,25,13.96837733
1.0,0,25,13.27125067
1.0,5,25,13.31560267
1.0,9,25,13.80015867
1.0,0,25,13.38061467
1.0,5,25,13.37795733
1.0,9,25,13.84414133
1.0,0,25,13.37932533
1.0,5,25,13.65314267
1.0,9,25,13.82963333
1.0,0,25,13.54755867
1.0,5,25,13.591628
1.0,9,25,14.012004
1.0,0,25,13.46067467
1.0,5,25,13.651176
1.0,9,25,14.916672
1.0,0,24,13.37618933
1.0,5,24,13.62103333
1.0,9,24,14.04367467
1.0,0,24,13.471352
1.0,5,24,13.71916
1.0,9,24,14.05642
1.0,0,24,13.55155867
1.0,5,24,13.870764
1.0,9,24,14.00278
1.0,0,24,13.687176
1.0,5,24,13.86108
1.0,9,24,14.05322533
1.0,0,24,13.833832
1.0,5,24,14.01937733
1.0,9,24,14.225172
1.0,0,24,13.94104133
1.0,5,24,13.97092
1.0,9,24,14.41763333
1.0,0,23,13.43041333
1.0,5,23,13.662892
1.0,9,23,14.08149733
1.0,0,23,13.561072
1.0,5,23,13.62137067
1.0,9,23,14.09041867
1.0,0,23,13.62975867
1.0,5,23,13.68970933
1.0,9,23,14.19690667
1.0,0,23,13.67612933
1.0,5,23,13.799276
1.0,9,23,14.24566667
1.0,0,23,13.70041333
1.0,5,23,14.00785333
1.0,9,23,14.32940133
1.0,0,23,13.837304
1.0,5,23,14.10623467
1.0,9,23,14.826736
1.0,0,22,13.38992933
1.0,5,22,13.77470133
1.0,9,22,14.02504933
1.0,0,22,13.469264
1.0,5,22,13.79339467
1.0,9,22,14.094
1.0,0,22,13.500168
1.0,5,22,13.86618133
1.0,9,22,14.180028
1.0,0,22,13.542068
1.0,5,22,13.94903467
1.0,9,22,14.236092
1.0,0,22,13.66166267
1.0,5,22,14.06758
1.0,9,22,14.32185333
1.0,0,22,13.878424
1.0,5,22,14.145336
1.0,9,22,14.516456
1.0,0,21,13.33623333
1.0,5,21,13.74981867
1.0,9,21,14.271028
1.0,0,21,13.56032667
1.0,5,21,13.68734133
1.0,9,21,14.36089467
1.0,0,21,13.61147867
1.0,5,21,13.813068
1.0,9,21,14.40028133
1.0,0,21,13.66048
1.0,5,21,13.97519867
1.0,9,21,14.405328
1.0,0,21,13.77191067
1.0,5,21,14.12592133
1.0,9,21,14.60398
1.0,0,21,13.90601867
1.0,5,21,14.207608
1.0,9,21,14.80213467
1.0,0,20,13.45222267
1.0,5,20,13.634152
1.0,0,20,13.09768933
1.0,5,20,13.63984533
1.0,0,20,13.37246
1.0,5,20,13.66152667
1.0,0,20,13.36980267
1.0,5,20,13.72603333
1.0,0,20,13.32709733
1.0,5,20,13.84068133
1.0,0,20,13.55229067
1.0,5,20,13.79346
0.01,0,74,12.58550267
0.01,5,74,12.62738533
0.01,9,74,12.72300267
0.01,14,74,12.55887333
0.01,18,74,12.69831067
0.01,23,74,12.71008667
0.01,0,74,12.48289067
0.01,5,74,12.77247733
0.01,9,74,12.68148933
0.01,14,74,12.34337867
0.01,18,74,12.525052
0.01,23,74,12.47361467
0.01,0,74,12.472756
0.01,5,74,12.56331867
0.01,9,74,12.344812
0.01,14,74,12.50324
0.01,18,74,12.55814267
0.01,23,74,12.367644
0.01,0,74,12.63835867
0.01,5,74,12.480416
0.01,9,74,12.53169867
0.01,14,74,12.587604
0.01,18,74,12.39926133
0.01,23,74,12.61332667
0.01,0,74,12.66045867
0.01,5,74,12.55582933
0.01,9,74,12.70854133
0.01,14,74,12.56235733
0.01,18,74,12.60885733
0.01,23,74,12.68686933
0.01,0,74,12.454868
0.01,5,74,12.61582267
0.01,9,74,12.58846933
0.01,14,74,12.52201333
0.01,18,74,12.670252
0.01,23,74,12.57874133
0.01,0,73,12.751072
0.01,5,73,12.554128
0.01,9,73,12.64594
0.01,14,73,12.68393733
0.01,18,73,12.51315467
0.01,23,73,12.71480533
0.01,0,73,12.70945067
0.01,5,73,12.586164
0.01,9,73,12.70962
0.01,14,73,12.54891067
0.01,18,73,12.69423333
0.01,23,73,12.68896667
0.01,0,73,12.57285333
0.01,5,73,12.78015333
0.01,9,73,12.68093067
0.01,14,73,12.67443467
0.01,18,73,12.75514933
0.01,23,73,12.6066
0.01,0,73,12.833208
0.01,5,73,12.78530133
0.01,9,73,12.69365333
0.01,14,73,12.852908
0.01,18,73,12.698376
0.01,23,73,13.95378667
0.01,0,73,12.91647067
0.01,5,73,12.8954
0.01,9,73,12.8214
0.01,14,73,12.94623733
0.01,18,73,12.89820267
0.01,23,73,13.92121467
0.01,0,73,13.037972
0.01,5,73,12.992064
0.01,9,73,12.88332
0.01,14,73,13.03205867
0.01,18,73,12.876184
0.01,23,73,13.02606
0.01,0,68,12.522576
0.01,5,68,12.34546133
0.01,9,68,12.29068
0.01,14,68,12.36037733
0.01,18,68,12.397468
0.01,23,68,12.24343467
0.01,0,68,12.40533867
0.01,5,68,12.385132
0.01,9,68,12.344764
0.01,14,68,12.48960533
0.01,18,68,12.33321867
0.01,23,68,12.43272667
0.01,0,68,12.463844
0.01,5,68,12.411336
0.01,9,68,12.46188267
0.01,14,68,12.337356
0.01,18,68,12.53703333
0.01,23,68,12.37631333
0.01,0,68,12.540092
0.01,5,68,12.52133867
0.01,9,68,12.38604533
0.01,14,68,12.57616
0.01,18,68,12.382464
0.01,23,68,12.59576133
0.01,0,68,12.59487867
0.01,5,68,12.56758
0.01,9,68,12.705032
0.01,14,68,12.522184
0.01,18,68,12.70423333
0.01,23,68,12.684328
0.01,0,68,12.56568133
0.01,5,68,12.67302667
0.01,9,68,12.51776933
0.01,14,68,12.686012
0.01,18,68,12.57587067
0.01,23,68,12.57318667
0.01,0,63,12.5874
0.01,5,63,12.569708
0.01,9,63,12.69274533
0.01,14,63,12.54927733
0.01,18,63,12.66792267
0.01,23,63,12.68548133
0.01,0,63,12.59492133
0.01,5,63,12.72299333
0.01,9,63,12.58150533
0.01,14,63,12.748712
0.01,18,63,12.56155333
0.01,23,63,12.72395067
0.01,0,63,12.754384
0.01,5,63,12.60400533
0.01,9,63,12.809984
0.01,14,63,12.72128
0.01,18,63,12.670744
0.01,23,63,12.81480667
0.01,0,63,12.73533867
0.01,5,63,12.81857867
0.01,9,63,12.84657067
0.01,14,63,12.71071067
0.01,18,63,12.919528
0.01,23,63,12.770924
0.01,0,63,12.92300933
0.01,5,63,12.92589467
0.01,9,63,12.77840267
0.01,14,63,12.96632533
0.01,18,63,12.890516
0.01,23,63,12.86464933
0.01,0,63,13.074028
0.01,5,63,12.95534533
0.01,9,63,13.01936133
0.01,14,63,13.057148
0.01,18,63,12.91574933
0.01,23,63,13.0484
0.01,0,58,12.49493467
0.01,5,58,12.68857067
0.01,9,58,12.66108267
0.01,14,58,12.47763067
0.01,18,58,12.72272667
0.01,23,58,12.49863333
0.01,0,58,12.694872
0.01,5,58,12.72426
0.01,9,58,12.58330133
0.01,14,58,12.73986667
0.01,18,58,12.627096
0.01,23,58,12.702168
0.01,0,58,12.79704533
0.01,5,58,12.57207867
0.01,9,58,12.79567867
0.01,14,58,12.741672
0.01,18,58,12.6693
0.01,23,58,12.82198933
0.01,0,58,12.73586133
0.01,5,58,12.82614133
0.01,9,58,12.77938133
0.01,14,58,12.68868133
0.01,18,58,12.80754267
0.01,23,58,12.766144
0.01,0,58,12.93250667
0.01,5,58,12.92730533
0.01,9,58,12.82069867
0.01,14,58,12.96150667
0.01,18,58,12.90409733
0.01,23,58,12.91227733
0.01,0,58,13.09059067
0.01,5,58,12.87560533
0.01,9,58,13.04087333
0.01,14,58,13.02809467
0.01,18,58,12.89879333
0.01,23,58,13.0839
0.01,0,53,12.53918667
0.01,5,53,12.677072
0.01,9,53,12.591884
0.01,14,53,12.66962
0.01,18,53,12.67121067
0.01,23,53,12.51112133
0.01,0,53,12.706144
0.01,5,53,12.62413067
0.01,9,53,12.57924267
0.01,14,53,12.67330667
0.01,18,53,12.547884
0.01,23,53,12.74812133
0.01,0,53,12.63180933
0.01,5,53,12.73102533
0.01,9,53,12.776528
0.01,14,53,12.669968
0.01,18,53,12.787836
0.01,23,53,12.61956667
0.01,0,53,12.86313467
0.01,5,53,12.700064
0.01,9,53,12.83580933
0.01,14,53,12.72122667
0.01,18,53,12.74612267
0.01,23,53,12.88949467
0.01,0,53,12.75820133
0.01,5,53,12.954896
0.01,9,53,12.968396
0.01,14,53,12.810644
0.01,18,53,12.95065733
0.01,23,53,12.623152
0.01,0,53,12.61703733
0.01,5,53,12.47875467
0.01,9,53,12.67069067
0.01,14,53,12.58860933
0.01,18,53,12.56736667
0.01,23,53,12.65506267
0.01,0,48,12.594956
0.01,5,48,12.66598
0.01,9,48,12.566812
0.01,14,48,12.692692
0.01,18,48,12.533956
0.01,23,48,12.70211733
0.01,0,48,12.62702267
0.01,5,48,12.58958533
0.01,9,48,12.71431333
0.01,14,48,12.56369067
0.01,18,48,12.72747467
0.01,23,48,12.72058533
0.01,0,48,12.668484
0.01,5,48,12.811772
0.01,9,48,12.63550267
0.01,14,48,12.76541867
0.01,18,48,12.765616
0.01,23,48,12.625828
0.01,0,48,12.882464
0.01,5,48,12.72418267
0.01,9,48,12.849904
0.01,14,48,12.79126933
0.01,18,48,12.78498533
0.01,23,48,12.84629333
0.01,0,48,12.72338533
0.01,5,48,12.97924667
0.01,9,48,12.90750533
0.01,14,48,12.832084
0.01,18,48,12.944928
0.01,23,48,12.80498267
0.01,0,48,12.98396
0.01,5,48,13.039308
0.01,9,48,12.68274
0.01,14,48,12.44357733
0.01,18,48,12.657232
0.01,23,48,12.51813067
0.01,0,43,12.698232
0.01,5,43,12.53609467
0.01,9,43,12.71254933
0.01,14,43,12.59811467
0.01,18,43,12.64197733
0.01,23,43,12.6776
0.01,0,43,12.51433333
0.01,5,43,12.74410533
0.01,9,43,12.63154533
0.01,14,43,12.633416
0.01,18,43,12.67408933
0.01,23,43,12.54724933
0.01,0,43,12.715268
0.01,5,43,12.573668
0.01,9,43,12.75927067
0.01,14,43,12.72883867
0.01,18,43,12.5954
0.01,23,43,12.783236
0.01,0,43,12.700716
0.01,5,43,12.795792
0.01,9,43,12.73132667
0.01,14,43,12.73806933
0.01,18,43,12.84217067
0.01,23,43,12.66617333
0.01,0,43,12.951572
0.01,5,43,12.84713467
0.01,9,43,12.783272
0.01,14,43,12.93373467
0.01,18,43,12.80489467
0.01,23,43,12.90785733
0.01,0,43,13.047744
0.01,5,43,12.93047867
0.01,9,43,13.00239467
0.01,14,43,12.87471467
0.01,18,43,12.9879
0.01,23,43,13.03374933
0.01,0,38,12.57504267
0.01,5,38,12.72547867
0.01,9,38,12.53111333
0.01,14,38,12.641284
0.01,18,38,12.66648133
0.01,23,38,12.60799467
0.01,0,38,12.736928
0.01,5,38,12.55911067
0.01,9,38,12.63716
0.01,14,38,12.67377333
0.01,18,38,12.52729733
0.01,23,38,12.73585067
0.01,0,38,12.67171467
0.01,5,38,12.73128933
0.01,9,38,12.73907867
0.01,14,38,12.56927867
0.01,18,38,12.77032933
0.01,23,38,12.709908
0.01,0,38,12.66408933
0.01,5,38,13.24368267
0.01,9,38,13.30131733
0.01,14,38,12.66292667
0.01,18,38,12.85498
0.01,23,38,12.73781467
0.01,0,38,12.848184
0.01,5,38,12.53575867
0.01,9,38,12.60462933
0.01,14,38,12.893988
0.01,18,38,13.24690133
0.01,23,38,12.63474667
0.01,0,38,12.49533067
0.01,5,38,12.54958933
0.01,9,38,12.60078533
0.01,14,38,12.45650533
0.01,18,38,12.663368
0.01,23,38,12.488448
0.01,0,37,12.67602533
0.01,5,37,12.480344
0.01,9,37,12.64022933
0.01,14,37,12.63392133
0.01,18,37,12.573272
0.01,23,37,12.72660133
0.01,0,37,12.56984
0.01,5,37,12.76610267
0.01,9,37,12.70962933
0.01,14,37,12.61873467
0.01,18,37,12.72619867
0.01,23,37,12.58767333
0.01,0,37,12.83684267
0.01,5,37,12.73522533
0.01,9,37,12.73242667
0.01,14,37,12.790548
0.01,18,37,12.66874667
0.01,23,37,12.82153467
0.01,0,37,12.7574
0.01,5,37,12.78063733
0.01,9,37,12.85711867
0.01,14,37,12.69975333
0.01,18,37,12.896044
0.01,23,37,12.84942133
0.01,0,37,12.829984
0.01,5,37,12.96012933
0.01,9,37,12.79135067
0.01,14,37,12.94798133
0.01,18,37,12.95686667
0.01,23,37,12.79313467
0.01,0,37,13.04386933
0.01,5,37,13.00919867
0.01,9,37,12.90426267
0.01,14,37,13.06477733
0.01,18,37,12.94444
0.01,23,37,13.03862933
0.01,0,36,12.498336
0.01,5,36,12.68051067
0.01,9,36,12.58037867
0.01,14,36,12.548072
0.01,18,36,12.694556
0.01,23,36,12.53495867
0.01,0,36,12.69480933
0.01,5,36,12.607944
0.01,9,36,12.667788
0.01,14,36,12.699476
0.01,18,36,12.47926533
0.01,23,36,12.757688
0.01,0,36,12.69646267
0.01,5,36,12.61480267
0.01,9,36,12.75189467
0.01,14,36,12.62749467
0.01,18,36,12.78410933
0.01,23,36,12.60818133
0.01,0,36,12.78906133
0.01,5,36,12.81544133
0.01,9,36,12.66172267
0.01,14,36,12.82000667
0.01,18,36,12.671884
0.01,23,36,12.80013333
0.01,0,36,12.88882533
0.01,5,36,12.73387333
0.01,9,36,12.94187867
0.01,14,36,12.84820933
0.01,18,36,12.832336
0.01,23,36,12.93244933
0.01,0,36,12.816956
0.01,5,36,13.02679733
0.01,9,36,12.94282133
0.01,14,36,12.910616
0.01,18,36,13.00164933
0.01,23,36,12.87221733
0.01,0,35,12.69297067
0.01,5,35,12.51047733
0.01,9,35,12.71242267
0.01,14,35,12.59111733
0.01,18,35,12.621068
0.01,23,35,12.70731733
0.01,0,35,12.53985333
0.01,5,35,12.71652267
0.01,9,35,12.64141733
0.01,14,35,12.678592
0.01,18,35,12.706896
0.01,23,35,12.59299733
0.01,0,35,12.78702667
0.01,5,35,12.611468
0.01,9,35,12.76984133
0.01,14,35,12.70459467
0.01,18,35,12.67908
0.01,23,35,12.83528133
0.01,0,35,12.65661333
0.01,5,35,12.81792267
0.01,9,35,12.81182667
0.01,14,35,12.75132933
0.01,18,35,12.84006267
0.01,23,35,12.666216
0.01,0,35,12.95522667
0.01,5,35,12.889236
0.01,9,35,12.82352533
0.01,14,35,12.921592
0.01,18,35,12.79884667
0.01,23,35,12.94841467
0.01,0,35,13.00827467
0.01,5,35,12.85875333
0.01,9,35,13.05972267
0.01,14,35,12.90490267
0.01,18,35,12.949636
0.01,23,35,13.03182933
0.01,0,34,12.57073333
0.01,5,34,12.66355733
0.01,9,34,12.46456267
0.01,14,34,12.65147067
0.01,18,34,12.56088
0.01,23,34,12.678244
0.01,0,34,12.574004
0.01,5,34,12.66410933
0.01,9,34,12.66469067
0.01,14,34,12.56249867
